track_id,track title,album id,artist id,artist name,track duration,track genre_top,track genres,track genres_all,track language_code,audio_features acousticness,audio_features danceability,audio_features energy,audio_features instrumentalness,audio_features liveness,audio_features speechiness,audio_features tempo,social_features artist_hotttnesss,social_features song_hotttnesss
320,The Natives are Restless,110,84,Blah Blah Blah,316,Rock,[89],"[89, 12, 25]",en,0.0024338129,0.4512967298,0.9724695144,0.9167949979,0.3091093047,0.1534919820,141.0740000000,0.3292670000,0.0000000000
321,Heart Attack,109,84,Blah Blah Blah,273,Rock,[89],"[89, 12, 25]",en,0.0812276693,0.1572872906,0.8944750334,0.9051462774,0.2310347678,0.1365506852,112.0800000000,0.3292670000,0.0000000000
322,Shopping Bag,108,84,Blah Blah Blah,110,Rock,[89],"[89, 12, 25]",en,0.9892822451,0.1520056826,0.0912037369,0.7602147359,0.1384743068,0.0373636130,64.9020000000,0.3292670000,0.0000000000
323,Crocodile Song,108,84,Blah Blah Blah,237,Rock,[89],"[89, 12, 25]",en,0.9190647625,0.1519254348,0.4555230087,0.9273347200,0.3123942341,0.1012075046,106.1190000000,0.3292670000,0.0000000000
324,I just don't know,109,84,Blah Blah Blah,120,Rock,[89],"[89, 12, 25]",en,0.9752079987,0.1633196125,0.1213844649,0.8807955493,0.4182391450,0.0385527346,84.3730000000,0.3292670000,0.0000000000
325,Liquidizing Chickens,110,84,Blah Blah Blah,199,Rock,[89],"[89, 12, 25]",en,0.9401404664,0.3939089437,0.8626594563,0.8567118896,0.0928935499,0.3693006382,115.7700000000,0.3292670000,0.0000000000
326,Burn,109,84,Blah Blah Blah,105,Rock,[89],"[89, 12, 25]",en,0.9000332633,0.1850737856,0.6095501857,0.9082684651,0.1987212014,0.0659387843,83.7640000000,0.3292670000,0.0000000000
327,Hands Beckoning,109,84,Blah Blah Blah,259,Rock,[89],"[89, 12, 25]",en,0.0002133053,0.2523819684,0.2849708228,0.9396469807,0.0893675897,0.0746311671,88.7020000000,0.3292670000,0.0000000000
328,Central Park,109,84,Blah Blah Blah,236,Rock,[89],"[89, 12, 25]",en,0.7497723234,0.1697173896,0.5699256056,0.9187238241,0.2188567210,0.0885816531,112.4450000000,0.3292670000,0.0453770000
330,White Man,108,84,Blah Blah Blah,270,Rock,[89],"[89, 12, 25]",en,0.9044333319,0.3158219106,0.8560733947,0.9287626105,0.6747460710,0.1017616683,96.3810000000,0.3292670000,0.0463090000
331,Weatherman,108,84,Blah Blah Blah,214,Rock,[89],"[89, 12, 25]",en,0.5528627726,0.1790638505,0.2356848758,0.9149490664,0.1894664350,0.0627236180,84.6350000000,0.3292670000,0.0000000000
332,39th floor Club,112,84,Blah Blah Blah,174,Rock,[89],"[89, 12, 25]",en,0.9307385336,0.3325401874,0.9073357686,0.9382662233,0.0892428614,0.0536968736,150.0230000000,0.3292670000,0.0000000000
333,Blah intro,112,84,Blah Blah Blah,96,Rock,[89],"[89, 12, 25]",en,0.9439130163,0.3331149531,0.3318425227,0.9133415531,0.1326675701,0.0341570994,79.7460000000,0.3292670000,0.0000000000
334,Blahpunk,112,84,Blah Blah Blah,275,Rock,[89],"[89, 12, 25]",en,0.9906386864,0.3996737363,0.4629096626,0.5488887196,0.3530025259,0.5554336019,67.1810000000,0.3292670000,0.0000000000
335,Bored,112,84,Blah Blah Blah,188,Rock,[89],"[89, 12, 25]",en,0.9391715241,0.4878947251,0.3929718001,0.0362408995,0.6208229320,0.6214270932,111.6270000000,0.3292670000,0.0000000000
336,Breeder,112,84,Blah Blah Blah,204,Rock,[89],"[89, 12, 25]",en,0.5711893759,0.1809676690,0.5359921208,0.7218828397,0.3544042925,0.0825971517,80.7320000000,0.3292670000,0.0000000000
337,Brian's Garage,112,84,Blah Blah Blah,271,Rock,[89],"[89, 12, 25]",en,0.9843549663,0.5711679232,0.3196275772,0.0306228908,0.5679143144,0.0502900785,107.2320000000,0.1649280000,0.0402800000
338,Cabages in the sunset,112,84,Blah Blah Blah,88,Rock,[89],"[89, 12, 25]",en,0.9837547159,0.6488544507,0.2731366209,0.2582331985,0.6651524457,0.0331168071,115.7640000000,0.1649280000,0.0000000000
339,Chimpanzees disease,112,84,Blah Blah Blah,110,Rock,[89],"[89, 12, 25]",en,0.9871975943,0.6949608328,0.3094194602,0.3403557615,0.1024913488,0.0397970710,115.3970000000,0.1649280000,0.0000000000
340,Circles in London,112,84,Blah Blah Blah,142,Rock,[89],"[89, 12, 25]",en,0.9788038662,0.6181047051,0.3817064970,0.6095619297,0.1000769336,0.0678295090,114.8290000000,0.1649280000,0.0000000000
341,Count Dracula's castle,112,84,Blah Blah Blah,84,Rock,[89],"[89, 12, 25]",en,0.9749275226,0.7365770025,0.5202467495,0.7029741789,0.6684353564,0.0838771655,122.5370000000,0.1649280000,0.0000000000
342,Crash,112,84,Blah Blah Blah,55,Rock,[89],"[89, 12, 25]",en,0.9734960230,0.5886285141,0.4131042642,0.9409139160,0.1148251601,0.0671223801,103.8470000000,0.2707980000,0.0433260000
343,Cybernetics,112,84,Blah Blah Blah,66,Rock,[89],"[89, 12, 25]",en,0.8632673020,0.3425373710,0.5422427821,0.8637431876,0.0924118596,0.0378702007,88.9970000000,0.2707980000,0.0433260000
344,Denver,112,84,Blah Blah Blah,115,Rock,[89],"[89, 12, 25]",en,0.9862978037,0.4151938510,0.6517224390,0.7472060050,0.0949926467,0.0314548766,92.3720000000,0.2707980000,0.0433260000
345,Ding dang (skat),112,84,Blah Blah Blah,202,Rock,[89],"[89, 12, 25]",en,0.9920546438,0.3218679638,0.4234023651,0.9530970931,0.0797299355,0.0371677027,126.4860000000,0.2707980000,0.0433260000
346,Disco Ghoul,112,84,Blah Blah Blah,158,Rock,[89],"[89, 12, 25]",en,0.9932647914,0.3846007934,0.5444991642,0.9233467677,0.0971795681,0.0373866147,166.4600000000,0.2707980000,0.0433260000
347,Down in the pits again,112,84,Blah Blah Blah,150,Rock,[89],"[89, 12, 25]",en,0.9808843818,0.3134392298,0.3703450659,0.9206941882,0.0880213882,0.0462863860,135.0190000000,0.2707980000,0.0433260000
348,Excretia,112,84,Blah Blah Blah,165,Rock,[89],"[89, 12, 25]",en,0.8746857594,0.4915045203,0.3018185836,0.8360157207,0.1101687367,0.0307638772,156.5830000000,0.2707980000,0.0433260000
349,Garden of Eden,112,84,Blah Blah Blah,74,Rock,[89],"[89, 12, 25]",en,0.9949097130,0.3184324725,0.7832594588,0.8697103635,0.0905030575,0.0578873304,152.0040000000,0.2707980000,0.0433260000
350,Gotta Go,112,84,Blah Blah Blah,101,Rock,[89],"[89, 12, 25]",en,0.9895154059,0.2856620446,0.3450816013,0.9286015520,0.1047570465,0.0312830102,93.6210000000,0.2707980000,0.0433260000
351,Hippopotamus,112,84,Blah Blah Blah,249,Rock,[89],"[89, 12, 25]",en,0.9939988458,0.1517703512,0.9256435321,0.8586497421,0.1224964035,0.0679786043,185.1960000000,0.2707980000,0.0433260000
352,In Arabia,112,84,Blah Blah Blah,165,Rock,[89],"[89, 12, 25]",en,0.9932961084,0.2994175835,0.5774532605,0.9568204339,0.1256842981,0.0367711900,104.8750000000,0.2707980000,0.0433260000
353,In my Grandfather's Clock,112,84,Blah Blah Blah,149,Rock,[89],"[89, 12, 25]",en,0.9729040782,0.4505568834,0.3854682954,0.8936903610,0.0984116147,0.0357259694,130.1660000000,0.2707980000,0.0433260000
354,Julie Andrews,112,84,Blah Blah Blah,60,Rock,[89],"[89, 12, 25]",en,0.0677415901,0.6223136778,0.8395289172,0.8761498416,0.1115054025,0.0794768231,142.0170000000,0.3817240000,0.0000000000
355,Just you wait and see,112,84,Blah Blah Blah,144,Rock,[89],"[89, 12, 25]",en,0.0045131774,0.5434604657,0.5398792310,0.6780268950,0.1252563629,0.0504146381,105.9130000000,0.3817240000,0.0377290000
356,Little White Boxes,112,84,Blah Blah Blah,225,Rock,[89],"[89, 12, 25]",en,0.9954284179,0.3114615442,0.1438200274,0.9195401144,0.1202089823,0.0404929027,79.7950000000,0.5064050000,0.0880920000
357,Mr Mystery,112,84,Blah Blah Blah,139,Rock,[89],"[89, 12, 25]",en,0.9955650766,0.4053275332,0.1466506270,0.9534616919,0.1107407369,0.0379361855,88.7260000000,0.5064050000,0.1022720000
358,My House,112,84,Blah Blah Blah,121,Rock,[89],"[89, 12, 25]",en,0.9957700915,0.5624159761,0.2012553388,0.9629103246,0.1119048257,0.0977914670,127.0660000000,0.5064050000,0.0440460000
359,My Room,112,84,Blah Blah Blah,178,Rock,[89],"[89, 12, 25]",en,0.9949853171,0.3983451005,0.2215937367,0.8448604703,0.1113261856,0.2770074980,178.4600000000,0.5064050000,0.0440460000
360,Radio Jazz with Mr Rhodes,112,84,Blah Blah Blah,126,Rock,[89],"[89, 12, 25]",en,0.9957751489,0.4403091965,0.1956069537,0.9521473416,0.1140479349,0.0632442000,58.4320000000,0.5064050000,0.0440460000
361,Red coated young girlfriend,112,84,Blah Blah Blah,218,Rock,[89],"[89, 12, 25]",en,0.9939836472,0.2742158434,0.0800287628,0.9287075194,0.1171613184,0.0608216662,204.5390000000,0.5064050000,0.0440460000
362,Starsigns,112,84,Blah Blah Blah,122,Rock,[89],"[89, 12, 25]",en,0.9957162406,0.4485085105,0.1485487270,0.9423216421,0.1162726601,0.0465746130,45.5320000000,0.5064050000,0.0698110000
363,Sugar Bowl,112,84,Blah Blah Blah,165,Rock,[89],"[89, 12, 25]",en,0.9956243133,0.4403225965,0.1747286734,0.9557702860,0.1114970944,0.0548462042,105.5390000000,0.5064050000,0.0440460000
364,Sunspot activity,112,84,Blah Blah Blah,152,Rock,[89],"[89, 12, 25]",en,0.9953836222,0.3802065491,0.2557454485,0.9327643000,0.1092701934,0.1169894722,82.3960000000,0.5064050000,0.0000000000
365,The Sound of Music,112,84,Blah Blah Blah,104,Rock,[89],"[89, 12, 25]",en,0.9956943076,0.4889558648,0.3080238515,0.9501382909,0.1141508056,0.1135676439,93.5450000000,0.5064050000,0.0000000000
366,The Swamp,112,84,Blah Blah Blah,144,Rock,[89],"[89, 12, 25]",en,0.9870310703,0.3199129254,0.1408408412,0.8943985700,0.1120039649,0.0905261444,189.4310000000,0.5064050000,0.0000000000
367,There goes my greenhouse,112,84,Blah Blah Blah,110,Rock,[89],"[89, 12, 25]",en,0.9889707327,0.2780970653,0.2185921301,0.8516360088,0.1159646951,0.0690397820,87.0990000000,0.5064050000,0.0000000000
368,Vampires,112,84,Blah Blah Blah,280,Rock,[89],"[89, 12, 25]",en,0.9956504513,0.5716136809,0.2128768901,0.9425357801,0.1128822634,0.0683075865,98.0470000000,0.5064050000,0.0440460000
369,Whistle while you work,112,84,Blah Blah Blah,185,Rock,[89],"[89, 12, 25]",en,0.9948815044,0.3772895668,0.1626839747,0.8790537198,0.1129129006,0.0890452308,64.7250000000,0.5064050000,0.0000000000
370,Why didn't Nero?,112,84,Blah Blah Blah,213,Rock,[89],"[89, 12, 25]",en,0.9926281536,0.5678517869,0.0495702739,0.0994448556,0.1149523067,0.8266743935,136.3420000000,0.5064050000,0.0440460000
371,vermalderhide,112,84,Blah Blah Blah,251,Rock,[89],"[89, 12, 25]",en,0.9938912422,0.4668989879,0.2485036636,0.6537212260,0.1127961081,0.4356481151,217.3130000000,0.5064050000,0.0000000000
384,Baja Jones,116,86,Blanketship,249,Electronic,[15],[15],en,0.2040894201,0.7132469337,0.5018266524,0.8018495637,0.1106377913,0.0323661808,95.0030000000,0.3574070000,0.0000000000
385,Lucky 45,116,86,Blanketship,261,Electronic,[15],[15],en,0.1736230539,0.4632965690,0.0776535802,0.9374431623,0.1036428935,0.0313357321,130.2770000000,0.2654240000,0.0000000000
386,Clapartroach,116,86,Blanketship,357,Electronic,[15],[15],en,0.3502648827,0.6798864332,0.2655003930,0.8568474978,0.1348742433,0.0393971349,157.8110000000,0.2654240000,0.0000000000
387,I wish I wish,116,86,Blanketship,326,Electronic,[15],[15],en,0.9395138142,0.7214656218,0.3891765094,0.9457064471,0.1006270127,0.0379572892,87.2840000000,0.2654240000,0.0000000000
393,"Untitled Boogie (edit), Transfiguration Boogie, Boogie Hole",119,89,Boogie Witch,810,Rock,[12],[12],en,0.6924559372,0.5316357125,0.6831074020,0.9064239040,0.3407086170,0.0312804901,138.0340000000,0.2654240000,0.0000000000
394,Boogie Hole,119,89,Boogie Witch,243,Rock,[12],[12],en,0.7253185308,0.6272712238,0.1028541824,0.6278781488,0.0994811578,0.0321637052,80.0220000000,0.2654240000,0.0000000000
395,Transfiguration Boogie,119,89,Boogie Witch,380,Rock,[12],[12],en,0.8890188623,0.7985600112,0.3759902909,0.9086347832,0.1100363636,0.0378643905,120.0770000000,0.2654240000,0.0000000000
396,Juggernaut Soliloquy,1697,90,Borful Tang,1137,Electronic,[15],[15],en,0.1197416249,0.6837304970,0.4026905828,0.9047387854,0.1127011948,0.0417469071,86.7190000000,0.2654240000,0.0000000000
397,The Tides Of Land,1697,90,Borful Tang,240,Electronic,[15],[15],en,0.4704657875,0.6489094645,0.6939908022,0.9387448818,0.1593420670,0.0376905631,137.0250000000,0.2654240000,0.0000000000
398,Borful Tang Loves Nomeansno,122,90,Borful Tang,344,Electronic,[15],[15],en,0.4569079954,0.8057892330,0.3993712476,0.8537229763,0.0845935227,0.0606188490,120.0200000000,0.2654240000,0.0000000000
399,ELI,122,90,Borful Tang,388,Electronic,[15],[15],en,0.8072843188,0.5652409028,0.1327011968,0.5931152177,0.1056752674,0.0379757972,136.8770000000,0.2654240000,0.0000000000
400,Electronic Interlude VI,1697,90,Borful Tang,395,Electronic,[15],[15],en,0.7592542704,0.7478856176,0.4561774576,0.9026156499,0.0865983407,0.0280071000,128.9550000000,0.2654240000,0.0402800000
401,Modesto,1697,90,Borful Tang,1076,Electronic,[15],[15],en,0.3423262003,0.1760942769,0.6395523483,0.9265869856,0.0841585476,0.0497420534,125.6030000000,0.4503160000,0.1130800000
402,Oh Kap Soon,1697,90,Borful Tang,541,Electronic,[15],[15],en,0.3049734899,0.0776074462,0.9852859210,0.6842740657,0.3111749891,0.0672688702,178.1940000000,0.4503160000,0.1401130000
403,Roach,123,90,Borful Tang,198,Electronic,[15],[15],en,0.0013176373,0.1876728904,0.9117914420,0.0773923360,0.2666798983,0.0844991592,173.2040000000,0.4129840000,0.0095700000
404,Wonder Inn,1697,90,Borful Tang,704,Electronic,[15],[15],en,0.0005734873,0.2806028598,0.9523387503,0.0000867853,0.3729678103,0.0987943087,151.0430000000,0.4129840000,0.0985760000
405,Majestic Shuffle,122,90,Borful Tang,439,Electronic,[15],[15],en,0.7489863599,0.7658863840,0.5131728924,0.9572094645,0.6148443675,0.8869136954,180.0250000000,0.0684260000,0.0000000000
406,ELI,1697,90,Borful Tang,756,Electronic,[15],[15],en,0.5187755094,0.7374732582,0.5444131554,0.8026578509,0.1107352770,0.4500233347,191.9330000000,0.0684260000,0.0000000000
407,Soundclash At Wonder Inn (ft. Qulfus),122,90,Borful Tang,354,Electronic,[15],[15],en,0.9211982070,0.7334651133,0.4675204562,0.3971528760,0.1574448915,0.6596091362,192.1580000000,0.0684260000,0.0000000000
408,The Tides Of Land,123,90,Borful Tang,247,Electronic,[15],[15],en,0.6557190909,0.7408298514,0.5425450540,0.2989391833,0.1532158096,0.4640273220,92.0610000000,0.0684260000,0.0000000000
410,Lost on the Eastern Side of the Island,122,90,Borful Tang,379,Electronic,[15],[15],en,0.9663056917,0.2265489465,0.0205453112,0.9115104258,0.1597357048,0.0348008977,61.3020000000,0.2561840000,0.0702130000
411,Orp,122,90,Borful Tang,146,Electronic,[15],[15],en,0.9874326721,0.3208894632,0.0574058783,0.7858920004,0.0920788278,0.0401459234,75.7390000000,0.2096200000,0.0000000000
412,John And Mary - The Meeting,122,90,Borful Tang,253,Electronic,[15],[15],en,0.9760320853,0.4940761227,0.0663499835,0.6906181199,0.1125234971,0.0532629089,114.4310000000,0.2096200000,0.0879420000
414,John And Mary - The Restaurant,122,90,Borful Tang,230,Electronic,[15],[15],en,0.9688673028,0.2851178807,0.0203284950,0.1110461569,0.0962356826,0.0391179862,91.7660000000,0.2096200000,0.0879420000
416,Smyrna Snow Walk,122,90,Borful Tang,745,Electronic,[15],[15],en,0.6457261123,0.3918469105,0.9834314012,0.2198899012,0.0665380065,0.0402719287,151.4610000000,0.4961050000,0.0805590000
417,Eula,124,91,Brian Joseph Davis,280,Experimental,[1],"[1, 38]",en,0.8647877433,0.3728920993,0.9402492697,0.9464657706,0.6356404780,0.8331853336,108.1550000000,0.4961050000,0.0000000000
418,Track1,125,91,Brian Joseph Davis,486,,"[1, 18]","[1, 18, 1235, 38]",en,0.7597015312,0.6430444679,0.7153478434,0.4332933140,0.1974696032,0.2001169034,146.3440000000,0.4961050000,0.0000000000
419,The Franklin Mint Job,124,91,Brian Joseph Davis,191,Experimental,[1],"[1, 38]",en,0.5941410357,0.4274533314,0.7723291791,0.7073819743,0.1897981371,0.0450513825,107.0250000000,0.4961050000,0.0481090000
420,Track2,125,91,Brian Joseph Davis,901,,"[1, 18]","[1, 18, 1235, 38]",en,0.0533032584,0.3582756015,0.9798132053,0.9245064375,0.2264890581,0.1384133102,121.8160000000,0.4961050000,0.1521190000
421,"Il bouno, il bruto, il skronko",124,91,Brian Joseph Davis,116,Experimental,[1],"[1, 38]",en,0.9954779199,0.4760247314,0.3816656465,0.9709613915,0.1052132864,0.0266650685,103.5930000000,0.4279940000,0.0000000000
422,Track3,125,91,Brian Joseph Davis,1459,,"[1, 18]","[1, 18, 1235, 38]",en,0.9945124687,0.4553345743,0.1333187800,0.9161977641,0.1205348497,0.0291633921,85.1400000000,0.4279940000,0.0000000000
423,Track4,125,91,Brian Joseph Davis,374,,"[1, 18]","[1, 18, 1235, 38]",en,0.8789466968,0.4665346612,0.5125556953,0.9265515208,0.1066096444,0.1683784648,176.0600000000,0.4279940000,0.0000000000
424,The Ambient Honky,124,91,Brian Joseph Davis,76,Experimental,[1],"[1, 38]",en,0.7987390551,0.6285394624,0.0709985530,0.0005065968,0.1113622966,0.0580425654,48.1490000000,0.4448550000,0.0000000000
425,Track5,125,91,Brian Joseph Davis,384,Experimental,[1],"[1, 38]",en,0.9448232332,0.5585830762,0.3283099272,0.8008380289,0.2502033168,0.0338856144,96.0420000000,0.4448550000,0.0000000000
426,An Audio Walk Through Greater Newcastle,124,91,Brian Joseph Davis,114,Experimental,[1],"[1, 38]",en,0.9890941171,0.2199489407,0.4194117232,0.2385300075,0.8105531386,0.0783173851,91.1760000000,0.4448550000,0.0000000000
427,1913,124,91,Brian Joseph Davis,83,Experimental,[1],"[1, 38]",en,0.8852881115,0.7879726403,0.2364810285,0.9077923919,0.1175990858,0.0365775796,140.0570000000,0.4448550000,0.0000000000
428,1933,124,91,Brian Joseph Davis,122,Experimental,[1],"[1, 38]",en,0.9763283789,0.3374758924,0.3387460962,0.7089930973,0.1168317399,0.0331432935,99.9780000000,0.4448550000,0.1805590000
429,1963/2005,124,91,Brian Joseph Davis,136,Experimental,[1],"[1, 38]",en,0.8927759266,0.3394946364,0.2849610617,0.0000091058,0.3208003271,0.0413447717,81.0340000000,0.4448550000,0.0000000000
430,1966,124,91,Brian Joseph Davis,82,Experimental,[1],"[1, 38]",en,0.9896835720,0.5604611220,0.0578252671,0.8017352125,0.0853965361,0.0518400122,106.4640000000,0.4448550000,0.0000000000
431,1977,124,91,Brian Joseph Davis,64,Experimental,[1],"[1, 38]",en,0.9899063289,0.3479018586,0.1953773914,0.9296317049,0.1079160515,0.0346970354,95.8910000000,0.4448550000,0.0000000000
432,1984,124,91,Brian Joseph Davis,80,Experimental,[1],"[1, 38]",en,0.9847438480,0.3434473556,0.2938124533,0.0576944525,0.0964654294,0.0298711645,92.7490000000,0.4448550000,0.0402800000
433,1987,124,91,Brian Joseph Davis,123,Experimental,[1],"[1, 38]",en,0.9915763571,0.4360036229,0.3495786314,0.9578133087,0.0859152239,0.0302610256,100.6440000000,0.4448550000,0.0638420000
434,1988,124,91,Brian Joseph Davis,78,Experimental,[1],"[1, 38]",en,0.9904102009,0.5248650065,0.3646367999,0.9632252038,0.0901979599,0.0375291838,115.9850000000,0.4448550000,0.0000000000
435,1989,124,91,Brian Joseph Davis,177,Experimental,[1],"[1, 38]",en,0.9868787649,0.3935227900,0.2857996172,0.8372555792,0.0950479839,0.0310419662,96.1470000000,0.4448550000,0.0000000000
436,voice over,124,91,Brian Joseph Davis,734,Experimental,[1],"[1, 38]",en,0.3420613723,0.6286511934,0.3038089520,0.0664985890,0.0663054649,0.0312857610,78.1280000000,0.4448550000,0.0000000000
437,Yesterduh (Joe Meek),124,91,Brian Joseph Davis,117,Experimental,[1],"[1, 38]",en,0.9869959106,0.2929850876,0.1650287856,0.9545723210,0.1026540376,0.0365929438,57.0230000000,0.4448550000,0.0000000000
438,Minima Medley,124,91,Brian Joseph Davis,352,Experimental,[1],"[1, 38]",en,0.5168458322,0.5386500910,0.5446485534,0.9425298367,0.0564662995,0.0307536957,97.9880000000,0.4448550000,0.0638420000
439,All you get from love is 22 Love Songs,124,91,Brian Joseph Davis,256,Experimental,[1],"[1, 38]",en,0.7083949157,0.2703633073,0.5699974225,0.9698735352,0.1133340135,0.0348838290,86.6500000000,0.3210730000,0.0377290000
440,The Beats,126,92,Bronhard/Going/Public,15,,"[4, 15, 38]","[4, 38, 15]",en,0.8391063594,0.2512385260,0.9274718194,0.9726260992,0.1609032937,0.0450682705,170.1480000000,0.3210730000,0.0377290000
441,Veruca Assault,126,92,Bronhard/Going/Public,227,,"[4, 15, 38]","[4, 38, 15]",en,0.1528135518,0.1898649332,0.6353565314,0.8951584537,0.1059434216,0.0301011679,93.8600000000,0.3210730000,0.0377290000
442,ID4 Congress,126,92,Bronhard/Going/Public,255,,"[4, 15, 38]","[4, 38, 15]",en,0.9949257160,0.5831554850,0.5344642378,0.9275061746,0.0860459860,0.4708292638,187.9640000000,0.1714190000,0.0000000000
443,Bastard Boise,126,92,Bronhard/Going/Public,312,,"[4, 15, 38]","[4, 38, 15]",en,0.9465988426,0.4205794942,0.2397939505,0.1754498796,0.1094059782,0.1384982112,74.9390000000,0.1714190000,0.0000000000
444,Jean-Michel,126,92,Bronhard/Going/Public,32,,"[4, 15, 38]","[4, 38, 15]",en,0.6550860397,0.6062006987,0.3913358230,0.0147740355,0.1809990497,0.0925058240,120.6060000000,0.1714190000,0.0000000000
